"customer_id","recency_days","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_score","customer_segment"
"4623","389","23","8777.19","3","2","4","324","Need Attention"
"2094","391","20","8777.07","3","3","4","334","Need Attention"
"3406","391","23","8777.06","3","2","4","324","Need Attention"
"4306","368","18","8772.95","1","4","4","144","Loyal Customers"
"4335","426","18","8770.46","5","4","4","544","Champions"
"403","405","23","8768.63","4","2","4","424","Others"
"3086","372","24","8767.19","1","1","4","114","Hibernating"
"2682","448","23","8766.66","5","2","4","524","Others"
"703","449","20","8765.27","5","3","4","534","Potential Loyalists"
"68","379","21","8764.47","2","2","4","224","Others"
"4792","390","16","8760.49","3","5","4","354","Loyal Customers"
"1813","382","19","8760.42","2","3","4","234","Others"
"4763","378","18","8756.49","2","4","4","244","Loyal Customers"
"1034","374","19","8754.81","1","3","4","134","At Risk"
"4764","397","21","8752.88","3","3","4","334","Need Attention"
"2073","456","16","8751.08","5","5","4","554","Champions"
"1933","461","19","8751.05","5","3","4","534","Potential Loyalists"
"2151","386","20","8749.38","3","3","4","334","Need Attention"
"1778","374","22","8748.60","1","2","4","124","Hibernating"
"1309","393","17","8746.96","3","4","4","344","Loyal Customers"
"4347","392","20","8746.40","3","3","4","334","Need Attention"
"1664","376","20","8743.55","2","3","4","234","Others"
"1896","415","20","8743.43","4","3","4","434","Potential Loyalists"
"222","392","18","8742.74","3","4","4","344","Loyal Customers"
"3883","382","26","8742.37","2","1","4","214","Others"
"4866","370","20","8740.78","1","3","4","134","At Risk"
"2625","377","22","8738.34","2","2","4","224","Others"
"2522","380","17","8737.38","2","4","4","244","Loyal Customers"
"4180","437","23","8729.59","5","2","4","524","Others"
"1490","375","17","8726.97","1","4","4","144","Loyal Customers"
"1315","379","20","8726.26","2","3","4","234","Others"
"1906","425","15","8725.73","5","5","4","554","Champions"
"2877","377","17","8722.94","2","4","4","244","Loyal Customers"
"2201","381","19","8722.76","2","3","4","234","Others"
"3058","550","18","8722.56","5","4","4","544","Champions"
"558","392","19","8722.44","3","3","4","334","Need Attention"
"4440","413","14","8721.39","4","5","4","454","Champions"
"4072","382","22","8719.88","2","2","4","224","Others"
"384","368","23","8719.37","1","2","4","124","Hibernating"
"2862","383","19","8718.97","2","3","4","234","Others"
"132","372","24","8716.49","1","1","4","114","Hibernating"
"201","401","20","8713.19","4","3","4","434","Potential Loyalists"
"2229","403","21","8711.57","4","3","4","434","Potential Loyalists"
"3798","382","16","8710.03","2","4","4","244","Loyal Customers"
"2761","376","19","8709.18","2","3","4","234","Others"
"4020","368","23","8704.67","1","2","4","124","Hibernating"
"516","399","16","8704.61","4","5","4","454","Champions"
"2181","440","24","8703.17","5","2","4","524","Others"
"3240","389","18","8703.16","3","4","4","344","Loyal Customers"
"3502","389","23","8703.14","3","2","4","324","Need Attention"
"4904","597","16","8701.52","5","5","4","554","Champions"
"2427","392","16","8699.22","3","5","4","354","Loyal Customers"
"484","385","21","8697.84","3","3","4","334","Need Attention"
"687","421","21","8697.81","4","3","4","434","Potential Loyalists"
"2434","420","18","8695.54","4","4","4","444","Champions"
"2259","390","17","8693.30","3","4","4","344","Loyal Customers"
"3880","369","20","8692.46","1","3","4","134","At Risk"
"2662","494","21","8689.90","5","2","4","524","Others"
"1029","454","17","8689.06","5","4","4","544","Champions"
"4538","410","23","8688.78","4","2","4","424","Others"
"2892","456","17","8687.82","5","4","4","544","Champions"
"364","404","18","8687.76","4","4","4","444","Champions"
"2650","389","17","8686.73","3","4","4","344","Loyal Customers"
"3004","397","19","8686.61","3","3","4","334","Need Attention"
"431","370","19","8686.25","1","3","4","134","At Risk"
"4476","373","19","8681.86","1","3","4","134","At Risk"
"321","431","23","8681.59","5","2","4","524","Others"
"409","377","23","8679.66","2","2","4","224","Others"
"4846","440","17","8678.31","5","4","4","544","Champions"
"946","388","18","8676.89","3","4","4","344","Loyal Customers"
"2009","369","18","8674.37","1","4","4","144","Loyal Customers"
"4346","381","19","8672.30","2","3","4","234","Others"
"1080","434","20","8670.53","5","3","4","534","Potential Loyalists"
"4050","420","18","8667.57","4","4","4","444","Champions"
"4413","403","16","8666.78","4","5","4","454","Champions"
"1558","386","20","8665.37","3","3","4","334","Need Attention"
"358","392","17","8664.49","3","4","4","344","Loyal Customers"
"823","445","16","8656.84","5","5","4","554","Champions"
"1339","379","16","8656.17","2","4","4","244","Loyal Customers"
"794","389","14","8655.28","3","5","4","354","Loyal Customers"
"4844","379","20","8653.41","2","3","4","234","Others"
"3831","405","20","8652.92","4","3","4","434","Potential Loyalists"
"1779","439","18","8650.27","5","4","4","544","Champions"
"1886","440","20","8648.99","5","3","4","534","Potential Loyalists"
"4754","388","22","8648.92","3","2","4","324","Need Attention"
"1281","368","18","8648.51","1","4","4","144","Loyal Customers"
"3737","431","16","8648.03","5","5","4","554","Champions"
"2560","406","23","8646.65","4","2","4","424","Others"
"2693","385","19","8644.32","2","3","4","234","Others"
"2096","409","19","8643.31","4","3","4","434","Potential Loyalists"
"1290","412","21","8641.23","4","3","4","434","Potential Loyalists"
"3082","368","19","8640.55","1","3","4","134","At Risk"
"4238","395","17","8640.45","3","4","4","344","Loyal Customers"
"2782","370","21","8639.79","1","2","4","124","Hibernating"
"2912","427","20","8638.12","5","3","4","534","Potential Loyalists"
"259","395","23","8637.35","3","2","4","324","Need Attention"
"4895","407","20","8636.51","4","3","4","434","Potential Loyalists"
"2881","382","13","8636.43","2","5","4","254","Loyal Customers"
"3331","396","20","8635.41","3","3","4","334","Need Attention"
"37","398","19","8634.07","3","3","4","334","Need Attention"
"2791","380","18","8629.39","2","4","4","244","Loyal Customers"
"4830","376","22","8629.37","2","2","4","224","Others"
"350","391","25","8628.97","3","1","4","314","Others"
"4241","411","21","8628.20","4","3","4","434","Potential Loyalists"
"2814","371","13","8628.10","1","5","4","154","Loyal Customers"
"4825","403","18","8628.01","4","4","4","444","Champions"
"4279","470","19","8627.00","5","3","4","534","Potential Loyalists"
"343","424","16","8625.40","5","5","4","554","Champions"
"2152","420","17","8625.19","4","4","4","444","Champions"
"497","373","21","8624.31","1","2","4","124","Hibernating"
"678","381","22","8623.57","2","2","4","224","Others"
"2845","371","17","8622.90","1","4","4","144","Loyal Customers"
"1000","384","20","8622.22","2","3","4","234","Others"
"2935","399","16","8619.16","4","5","4","454","Champions"
"4914","438","15","8618.16","5","5","4","554","Champions"
"890","390","16","8617.95","3","5","4","354","Loyal Customers"
"4264","372","19","8614.97","1","3","4","134","At Risk"
"3265","395","18","8612.88","3","4","4","344","Loyal Customers"
"3116","378","19","8611.62","2","3","4","234","Others"
"3078","370","21","8609.45","1","2","4","124","Hibernating"
"4492","389","23","8606.96","3","2","4","324","Need Attention"
"3527","430","18","8605.24","5","4","4","544","Champions"
"3747","378","21","8605.06","2","2","4","224","Others"
"1638","381","16","8604.52","2","4","4","244","Loyal Customers"
"4433","440","18","8603.69","5","4","4","544","Champions"
"387","409","19","8602.82","4","3","4","434","Potential Loyalists"
"1976","369","17","8602.03","1","4","4","144","Loyal Customers"
"4327","376","16","8600.78","2","4","4","244","Loyal Customers"
"4416","374","22","8600.53","1","2","4","124","Hibernating"
"560","404","15","8598.84","4","5","4","454","Champions"
"2953","369","17","8597.58","1","4","4","144","Loyal Customers"
"1198","393","18","8597.23","3","4","4","344","Loyal Customers"
"788","387","18","8597.13","3","4","4","344","Loyal Customers"
"1710","450","16","8594.48","5","5","4","554","Champions"
"2216","437","23","8593.49","5","2","4","524","Others"
"2717","456","18","8592.91","5","4","4","544","Champions"
"1071","370","17","8592.69","1","4","4","144","Loyal Customers"
"4006","405","17","8590.50","4","4","4","444","Champions"
"2119","370","24","8586.92","1","1","4","114","Hibernating"
"3673","388","13","8585.55","3","5","4","354","Loyal Customers"
"2781","371","18","8585.04","1","4","4","144","Loyal Customers"
"1747","373","16","8584.67","1","4","4","144","Loyal Customers"
"3343","411","19","8584.44","4","3","4","434","Potential Loyalists"
"4437","395","18","8583.30","3","4","4","344","Loyal Customers"
"1897","374","20","8583.04","1","3","4","134","At Risk"
"229","372","18","8581.99","1","4","4","144","Loyal Customers"
"2195","468","17","8581.53","5","4","4","544","Champions"
"1028","368","18","8578.81","1","4","4","144","Loyal Customers"
"3341","395","14","8578.38","3","5","4","354","Loyal Customers"
"4028","371","18","8576.91","1","4","4","144","Loyal Customers"
"710","399","19","8576.58","4","3","4","434","Potential Loyalists"
"2601","382","19","8576.48","2","3","4","234","Others"
"3969","373","22","8576.12","1","2","4","124","Hibernating"
"4982","383","22","8574.44","2","2","4","224","Others"
"4002","465","18","8574.33","5","4","4","544","Champions"
"3630","369","21","8571.87","1","2","4","124","Hibernating"
"4532","405","15","8571.80","4","5","4","454","Champions"
"451","412","19","8566.83","4","3","4","434","Potential Loyalists"
"4226","373","22","8560.54","1","2","4","124","Hibernating"
"3540","398","18","8559.65","3","4","4","344","Loyal Customers"
"3200","436","16","8558.59","5","5","4","554","Champions"
"2827","379","18","8555.26","2","4","4","244","Loyal Customers"
"4516","372","22","8553.67","1","2","4","124","Hibernating"
"2370","371","21","8552.55","1","2","4","124","Hibernating"
"4880","368","19","8548.50","1","3","4","134","At Risk"
"2907","396","19","8548.19","3","3","4","334","Need Attention"
"561","471","20","8546.27","5","3","4","534","Potential Loyalists"
"640","392","16","8546.24","3","5","4","354","Loyal Customers"
"3183","428","24","8543.90","5","2","4","524","Others"
"4822","561","20","8543.89","5","3","4","534","Potential Loyalists"
"3965","373","13","8542.36","1","5","4","154","Loyal Customers"
"4422","368","16","8537.74","1","4","4","144","Loyal Customers"
"3418","370","19","8535.04","1","3","4","134","At Risk"
"2440","378","19","8531.94","2","3","4","234","Others"
"4785","372","17","8531.64","1","4","4","144","Loyal Customers"
"3278","407","20","8531.46","4","3","4","434","Potential Loyalists"
"3924","383","14","8528.86","2","5","4","254","Loyal Customers"
"3662","388","16","8528.16","3","5","4","354","Loyal Customers"
"3425","401","18","8526.36","4","4","4","444","Champions"
"2759","564","17","8524.21","5","4","4","544","Champions"
"4159","375","19","8523.98","1","3","4","134","At Risk"
"2122","392","22","8522.13","3","2","4","324","Need Attention"
"2228","452","17","8521.72","5","4","4","544","Champions"
"507","375","18","8520.74","2","4","4","244","Loyal Customers"
"4341","386","18","8520.55","3","4","4","344","Loyal Customers"
"2380","375","18","8519.61","2","4","4","244","Loyal Customers"
"4542","384","20","8518.16","2","3","4","234","Others"
"112","380","19","8517.95","2","3","4","234","Others"
"563","375","21","8515.17","2","2","4","224","Others"
"3226","429","20","8514.63","5","3","4","534","Potential Loyalists"
"4847","397","18","8512.90","3","4","4","344","Loyal Customers"
"50","382","14","8510.46","2","5","4","254","Loyal Customers"
"2706","403","18","8509.45","4","4","4","444","Champions"
"3793","384","18","8508.20","2","4","4","244","Loyal Customers"
"4111","368","20","8507.45","1","3","4","134","At Risk"
"3112","412","19","8506.88","4","3","4","434","Potential Loyalists"
"2993","416","15","8505.47","4","5","4","454","Champions"
"4649","469","20","8505.14","5","3","4","534","Potential Loyalists"
"761","402","18","8501.52","4","4","4","444","Champions"
"1705","393","17","8500.35","3","4","4","344","Loyal Customers"
"3782","385","24","8497.96","3","1","4","314","Others"
"2005","395","15","8496.75","3","5","4","354","Loyal Customers"
"2745","369","18","8496.19","1","4","4","144","Loyal Customers"
"3480","446","19","8496.16","5","3","4","534","Potential Loyalists"
"489","378","20","8492.92","2","3","4","234","Others"
"4145","373","20","8492.45","1","3","4","134","At Risk"
"3451","376","21","8492.44","2","2","4","224","Others"
"158","384","20","8491.65","2","3","4","234","Others"
"4992","409","20","8491.14","4","3","4","434","Potential Loyalists"
"3104","370","22","8490.45","1","2","4","124","Hibernating"
"3543","373","19","8490.24","1","3","4","134","At Risk"
"1185","397","15","8489.75","3","5","4","354","Loyal Customers"
"911","394","19","8489.14","3","3","4","334","Need Attention"
"931","461","13","8488.68","5","5","4","554","Champions"
"362","387","18","8487.42","3","4","4","344","Loyal Customers"
"564","369","20","8476.08","1","3","4","134","At Risk"
"4392","374","16","8473.77","1","4","4","144","Loyal Customers"
"1491","377","22","8470.19","2","2","4","224","Others"
"4975","421","22","8469.68","4","2","4","424","Others"
"2719","457","16","8468.44","5","5","4","554","Champions"
"4237","401","21","8466.14","4","3","4","434","Potential Loyalists"
"1659","380","21","8465.20","2","2","4","224","Others"
"3135","392","20","8460.13","3","3","4","334","Need Attention"
"2243","410","20","8459.12","4","3","4","434","Potential Loyalists"
"3330","432","17","8457.59","5","4","4","544","Champions"
"4233","372","16","8456.44","1","4","4","144","Loyal Customers"
"4293","368","23","8456.04","1","2","4","124","Hibernating"
"1567","383","16","8455.02","2","4","4","244","Loyal Customers"
"2567","377","20","8453.36","2","3","4","234","Others"
"231","396","21","8452.14","3","3","4","334","Need Attention"
"4107","382","16","8451.24","2","4","4","244","Loyal Customers"
"4380","368","23","8450.92","1","2","4","124","Hibernating"
"3919","376","19","8449.26","2","3","4","234","Others"
"4572","417","14","8448.50","4","5","4","454","Champions"
"2298","416","16","8447.65","4","5","4","454","Champions"
"3722","488","17","8446.29","5","4","4","544","Champions"
"995","370","17","8444.35","1","4","4","144","Loyal Customers"
"4529","431","19","8444.34","5","4","4","544","Champions"
"3232","391","22","8441.79","3","2","4","324","Need Attention"
"2709","377","15","8436.82","2","5","4","254","Loyal Customers"
"2751","389","15","8436.81","3","5","4","354","Loyal Customers"
"3936","379","17","8434.50","2","4","4","244","Loyal Customers"
"2634","386","18","8434.19","3","4","4","344","Loyal Customers"
